index,hot,title,href
1,882,余承东深夜发文！称“有车企‘一把手’不懂AEB”，机构预测：今年高阶智驾渗透率有望突破10%,https://finance.sina.com.cn/jjxw/2023-11-04/doc-imztmqms2763443.shtml
2,879,被困缅北获救华人亲述生死经历 炮弹落在房子后 用钢板搭建避难场所,https://finance.sina.com.cn/jjxw/2023-11-04/doc-imztmcvw2959522.shtml
3,857,李佳琦选品流程被曝贪腐：原美腕招商专员收好处费超百万元,https://finance.sina.com.cn/tech/2023-11-04/doc-imztmqms2751279.shtml
4,789,工信部：加强未来产业前瞻性研究 支持地方研究制定出台一些产业政策,https://finance.sina.com.cn/roll/2023-11-04/doc-imztmcvr8906522.shtml
5,779,6000万不翼而飞，上市公司报案,https://finance.sina.com.cn/stock/relnews/2023-11-04/doc-imztmkcv0587526.shtml
6,767,人形机器人获政策力挺 产业链公司加速突破关键技术,https://finance.sina.com.cn/chanjing/cyxw/2023-11-04/doc-imztktfv9128020.shtml
7,761,A股上市公司主动分红意识增强 48家公司三季度拟现金分红逾150亿元,https://finance.sina.com.cn/jjxw/2023-11-04/doc-imztknye3304957.shtml
8,737,中央金融工作会议吹响跨年行情号角，具备这三要素A股是明年配置首选,https://finance.sina.com.cn/stock/marketresearch/2023-11-04/doc-imztmqms2753091.shtml
9,731,下周解禁：七公司限售股解禁市值超10亿元 长安汽车三股东承诺不减持,https://finance.sina.com.cn/roll/2023-11-04/doc-imztmcvr8889149.shtml
10,712,外资高度关注股曝光，“医疗茅”大手笔派现！业绩翻倍增长的低估值股被盯上，7股市盈率仅个位数,https://finance.sina.com.cn/stock/marketresearch/2023-11-04/doc-imztmyzn2553373.shtml
